1998,10,9,16,40,109.58,14,376.81,15,47.29,15,20.77,1,79.6,1,21.48,1,0.02,1,205.3,1,0.38,1,1011.4,1,,,,,,,,,,,
1998,10,9,16,45,95.14,14,344.47,15,43.2,15,20.92,1,78.4,1,21.47,1,0.65,1,287.9,1,1.22,1,1011.4,1,,,,,,,,,,,
1998,10,9,16,50,78.77,1,308.17,1,39.27,1,20.62,1,79.8,1,21.44,1,0.37,1,205.3,1,1.37,1,1011.4,1,,,,,,,,,,,
1998,10,9,16,55,61.74,1,263.96,1,32.48,1,20.48,1,80.3,1,21.47,1,0.55,1,264.5,1,1.45,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,0,48.96,1,228.95,1,27.6,1,20.43,1,80.6,1,21.41,1,0.07,1,341.4,1,0.69,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,5,39.64,1,209.8,1,23.47,1,20.39,1,82.3,1,21.29,1,0,1,27.69,1,0,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,10,28.94,1,178.75,1,18.65,1,20.21,1,82.7,1,21.11,1,0,1,343,1,0.08,1,1011.5,1,,,,,,,,,,,
1998,10,9,17,15,18.83,1,145.42,1,13.23,1,20.08,1,83.5,1,20.96,1,0.07,1,343.8,1,0.84,1,1011.5,1,,,,,,,,,,,
1998,10,9,17,20,10.08,1,82.63,1,8.85,1,19.91,1,84.1,1,20.76,1,0,1,312.6,1,0,1,1011.5,1,,,,,,,,,,,
1998,10,9,17,25,3.98,1,50.59,1,3.92,1,19.74,1,84.7,1,20.65,1,0,1,324.7,1,0,1,1011.5,1,,,,,,,,,,,
1998,10,9,17,30,-2.03,1,1.6,1,-0.47,1,19.54,1,85.5,1,20.36,1,0,1,324.7,1,0,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,35,-5.38,1,-1.74,1,-3.69,1,19.35,1,87.2,1,20.04,1,0,1,338,1,0,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,40,-6.44,1,-3.43,1,-4.38,1,19.17,1,88.7,1,19.81,1,0,1,337.9,1,0,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,45,-6.13,1,-4.33,1,-4.39,1,18.97,1,89.3,1,19.51,1,0.2,1,323.6,1,0.84,1,1011.4,1,,,,,,,,,,,
1998,10,9,17,50,-5.67,1,-4.34,1,-4.31,1,18.94,1,89.5,1,19.24,1,0.08,1,343.3,1,0.69,1,1011.5,1,,,,,,,,,,,
1998,10,9,17,55,-5.67,1,-4.34,1,-4.34,1,18.8,1,90.5,1,19.09,1,0.27,1,343.4,1,0.91,1,1011.5,1,,,,,,,,,,,
1998,10,9,18,0,-5.69,1,-4.24,1,-4.34,1,18.74,1,91,1,18.9,1,0.21,1,343.5,1,0.69,1,1011.5,1,,,,,,,,,,,
